Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u20	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u21	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.1025	גמליאל, גילה	F	1974
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u22	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u23	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	ישראל ביתנו	ישראל ביתנו	-	Right	person.4408	שמטוב, ליה	F	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u24	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u25	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	התאחדות הספרדים שומרי תורה	התאחדות הספרדים שומרי תורה	-	Nonpartisanism	person.495	כהן, אמנון	M	1960
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u26	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u27	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	התאחדות הספרדים שומרי תורה	התאחדות הספרדים שומרי תורה	-	Nonpartisanism	person.495	כהן, אמנון	M	1960
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u28	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u29	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	התאחדות הספרדים שומרי תורה	התאחדות הספרדים שומרי תורה	-	Nonpartisanism	person.495	כהן, אמנון	M	1960
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u30	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u31	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	קדימה	קדימה	-	Centre	person.9315	מולה, שלמה	M	1965
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u32	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u33	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	התאחדות הספרדים שומרי תורה	התאחדות הספרדים שומרי תורה	-	Nonpartisanism	person.495	כהן, אמנון	M	1960
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u34	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u35	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.476	ריבלין, ראובן	M	1939
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u36	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u37	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u38	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	יהדות התורה	יהדות התורה	-	Nonpartisanism	person.563	פרוש, מאיר	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u39	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u40	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u41	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u42	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u43	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.476	ריבלין, ראובן	M	1939
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u44	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u45	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u46	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u47	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u48	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u49	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u50	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u51	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u52	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u53	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u54	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות	-	Far-left	person.560	טיבי, אחמד	M	1958
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u55	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u56	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	האיחוד הלאומי	האיחוד הלאומי	-	Nonpartisanism	person.1055	אלדד, אריה	M	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u57	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u58	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	ישראל ביתנו	ישראל ביתנו	-	Right	person.12952	לוי אבקסיס, אורלי	F	1973
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u59	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u60	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u61	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	ישראל ביתנו	ישראל ביתנו	-	Right	person.12952	לוי אבקסיס, אורלי	F	1973
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u62	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u63	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.12944	דנון, דני	M	1971
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u64	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Guest	-	-	-	-	-	-	-	-	-	-
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u65	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u66	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u67	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	חזית דמוקרטית לשלום ולשוויון (כמפלגה ערבית)	-	Far-left	person.540	ברכה, מוחמד	M	1955
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u68	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u69	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	מרצ	מרצ	-	Left	person.1065	אורון, חיים	M	1940
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u70	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u71	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	מרצ	מרצ	-	Left	person.1065	אורון, חיים	M	1940
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u72	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.476	ריבלין, ראובן	M	1939
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u73	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	מרצ	מרצ	-	Left	person.1065	אורון, חיים	M	1940
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u74	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u75	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u76	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u77	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u78	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u79	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	מרצ	מרצ	-	Left	person.1065	אורון, חיים	M	1940
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u80	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u81	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u82	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	קדימה	קדימה	-	Centre	person.4355	חסון, יואל	M	1973
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u83	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u84	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	קדימה	קדימה	-	Centre	person.4355	חסון, יואל	M	1973
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u85	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u86	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u87	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	קדימה	קדימה	-	Centre	person.4355	חסון, יואל	M	1973
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u88	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Regular	MP	notMinister	הליכוד	הליכוד	-	Right	person.470	לבנת, לימור	F	1950
ParlaMint-IL_2009-03-12-18ptm186016	ParlaMint-IL_2009-03-12-18ptm186016.u89	18_ptm_186016.doc: Plenary, 2009-03-12 00:00	2009-03-12	Unicameralism	הכנסת ה-18	-	ישיבה מס' 5	2009-03-12	-	Reference	Hebrew	Chairperson	MP	notMinister	הליכוד	הליכוד	-	Right	person.462	איתן, מיכאל	M	1944
