ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_MP	Speaker_Minister	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-CT_2022-07-20-3601.166.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Bravo Sobrino, Marina	F	1978
ParlaMint-ES-CT_2022-07-20-3601.167.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.168.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2022-07-20-3601.169.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.170.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Esteve Pi, Mercè	F	1968
ParlaMint-ES-CT_2022-07-20-3601.171.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.172.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Albert Caballero, Jordi	M	1978
ParlaMint-ES-CT_2022-07-20-3601.173.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.174.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Silva Gallardo, Beatriz	F	1969
ParlaMint-ES-CT_2022-07-20-3601.175.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.176.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Madaula Giménez, Aurora	F	1978
ParlaMint-ES-CT_2022-07-20-3601.177.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.178.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Diaz Ruiz, Jenn	F	1988
ParlaMint-ES-CT_2022-07-20-3601.179.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.180.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Silva Gallardo, Beatriz	F	1969
ParlaMint-ES-CT_2022-07-20-3601.181.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.182.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Lora Cisquer, Mónica	F	1988
ParlaMint-ES-CT_2022-07-20-3601.183.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.184.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Changue Canalejo, Basha	F	1984
ParlaMint-ES-CT_2022-07-20-3601.185.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.186.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Segovia Sánchez, Susana	F	1973
ParlaMint-ES-CT_2022-07-20-3601.187.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.188.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Grau Arias, Anna	F	1967
ParlaMint-ES-CT_2022-07-20-3601.189.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.190.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Roldán Suárez, Lorena	F	1981
ParlaMint-ES-CT_2022-07-20-3601.191.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.192.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.193.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Puigneró Ferrer, Jordi	M	1974
ParlaMint-ES-CT_2022-07-20-3601.194.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.195.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Terrades Santacreu, Jordi	M	1957
ParlaMint-ES-CT_2022-07-20-3601.196.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.197.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Macián de Greef, Sergio	M	1975
ParlaMint-ES-CT_2022-07-20-3601.198.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.199.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Reguant Cura, Eulàlia	F	1979
ParlaMint-ES-CT_2022-07-20-3601.200.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.201.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Parés Franzi, Marc	M	1979
ParlaMint-ES-CT_2022-07-20-3601.202.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.203.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Bravo Sobrino, Marina	F	1978
ParlaMint-ES-CT_2022-07-20-3601.204.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.205.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2022-07-20-3601.206.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.207.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Saldoni de Tena, David	M	1976
ParlaMint-ES-CT_2022-07-20-3601.208.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.209.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ERC	Grup Parlamentari Esquerra Republicana de Catalunya	Coalition	Rodríguez Fernández, José	M	1976
ParlaMint-ES-CT_2022-07-20-3601.210.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.211.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	notMinister	JuntsPelSí	Junts pel Sí		Torrent Ramió, Roger	M	1979
ParlaMint-ES-CT_2022-07-20-3601.212.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.213.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar		Dionisio Calé, Mireia	F	1979
ParlaMint-ES-CT_2022-07-20-3601.214.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.215.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Lázaro Pina, Isabel	F	1975
ParlaMint-ES-CT_2022-07-20-3601.216.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.217.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-CUP	Grup Parlamentari de la Candidatura d'Unitat Popular - Un Nou Cicle per Guanyar	Opposition	Reguant Cura, Eulàlia	F	1979
ParlaMint-ES-CT_2022-07-20-3601.218.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.219.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Gallego Herrera, Joan Carles	M	1954
ParlaMint-ES-CT_2022-07-20-3601.220.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.221.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-Cs	Grup Parlamentari de Ciutadans	Opposition	Alonso Ruiz, Matías	M	1952
ParlaMint-ES-CT_2022-07-20-3601.222.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.223.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-GM	Grup Mixt		Fernández Álvarez, Alejandro	M	1976
ParlaMint-ES-CT_2022-07-20-3601.224.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.225.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Tremosa Balcells, Ramon	M	1965
ParlaMint-ES-CT_2022-07-20-3601.226.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.227.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	JuntsPelSí	Junts pel Sí		Salvadó Tenesa, Josep Lluís	M	1969
ParlaMint-ES-CT_2022-07-20-3601.228.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.229.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Garriga Doménech, Joan	M	1973
ParlaMint-ES-CT_2022-07-20-3601.230.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.231.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.232.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.233.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-VOX	Grup Parlamentari de VOX en Cataluña	Opposition	Garriga Doménech, Joan	M	1973
ParlaMint-ES-CT_2022-07-20-3601.234.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.235.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.236.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.237.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Romero Llano, Alícia	F	1976
ParlaMint-ES-CT_2022-07-20-3601.238.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.239.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.240.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.241.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	notMinister	GP-PSC-UNITS	Grup Parlamentari Socialistes i Units per Avançar	Opposition	Romero Llano, Alícia	F	1976
ParlaMint-ES-CT_2022-07-20-3601.242.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.243.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.244.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.245.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	MP	notMinister	GP-ECP	Grup Parlamentari d'En Comú Podem	Opposition	Gallego Herrera, Joan Carles	M	1954
ParlaMint-ES-CT_2022-07-20-3601.246.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
ParlaMint-ES-CT_2022-07-20-3601.247.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Regular	notMP	Minister	JxCAT	Junts per Catalunya		Giró Ribas, Jaume	M	1964
ParlaMint-ES-CT_2022-07-20-3601.248.0	Corpus Parlamentari en català ParlaMint-ES-CT, 2022-07-20 3601 [ParlaMint SAMPLE]	2022-07-20	Unicameralism	14		36	1		COVID	Chairperson	notMP	notMinister	GP-JxCAT	Grup Parlamentari de Junts per Catalunya	Coalition	Borràs Castanyer, Laura	F	1970
