Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
GB	AndrewMitchell	minister	1995-07-06	1997-05-01	-	-	-	-	-	-
GB	AndrewMitchell	minister	2010-05-12	2012-09-06	-	-	-	-	-	-
GB	AndrewMitchell	minister	2012-09-04	2012-10-19	-	-	-	-	-	-
GB	PatrickMcFadden	minister	2006-05-05	2007-06-28	-	-	-	-	-	-
GB	PatrickMcFadden	minister	2007-07-02	2009-06-05	-	-	-	-	-	-
GB	PatrickMcFadden	minister	2009-06-09	2010-05-06	-	-	-	-	-	-
GB	MargotJames	minister	2015-05-13	2016-07-17	-	-	-	-	-	-
GB	MargotJames	minister	2016-07-17	2018-01-09	-	-	-	-	-	-
GB	MargotJames	minister	2018-01-09	2019-07-18	-	-	-	-	-	-
GB	EdwardMiliband	minister	2006-05-05	2007-06-28	-	-	-	-	-	-
GB	EdwardMiliband	minister	2007-06-28	2008-10-03	-	-	-	-	-	-
GB	EdwardMiliband	minister	2008-10-03	2010-05-06	-	-	-	-	-	-
GB	DavidStoddart	minister	1975-01-27	1976-04-14	-	-	-	-	-	-
GB	DavidStoddart	minister	1976-04-04	1977-11-18	-	-	-	-	-	-
GB	StevenWebb	minister	2010-05-13	2015-05-08	-	-	-	-	-	-
GB	PeterMandelson	minister	1997-05-05	1998-07-26	-	-	-	-	-	-
GB	PeterMandelson	minister	1998-07-27	1998-12-22	-	-	-	-	-	-
GB	PeterMandelson	minister	1999-10-11	2001-01-24	-	-	-	-	-	-
GB	PeterMandelson	minister	2008-10-13	2009-06-05	-	-	-	-	-	-
GB	PeterMandelson	minister	2009-06-06	2010-05-06	-	-	-	-	-	-
GB	MargaretMunn	minister	2005-05-10	2006-05-05	-	-	-	-	-	-
GB	MargaretMunn	minister	2006-05-05	2007-06-28	-	-	-	-	-	-
GB	MargaretMunn	minister	2007-07-02	2008-10-05	-	-	-	-	-	-
GB	PeterFowler	minister	1979-05-11	1981-01-05	-	-	-	-	-	-
GB	PeterFowler	minister	1981-01-05	1981-09-14	-	-	-	-	-	-
GB	PeterFowler	minister	1981-09-14	1987-06-13	-	-	-	-	-	-
GB	PeterFowler	minister	1987-06-13	1990-01-02	-	-	-	-	-	-
GB	ThomasClarke	minister	1997-05-06	1998-07-28	-	-	-	-	-	-
GB	DavidDavis	minister	1990-12-03	1993-05-27	-	-	-	-	-	-
GB	DavidDavis	minister	1993-05-27	1994-07-19	-	-	-	-	-	-
GB	DavidDavis	minister	1994-07-20	1997-05-02	-	-	-	-	-	-
GB	DavidDavis	minister	2016-07-13	2018-07-08	-	-	-	-	-	-
GB	PeterLilley	minister	1987-06-13	1989-07-23	-	-	-	-	-	-
GB	PeterLilley	minister	1989-07-24	1990-07-13	-	-	-	-	-	-
GB	PeterLilley	minister	1990-07-14	1992-04-09	-	-	-	-	-	-
GB	PeterLilley	minister	1992-04-10	1997-05-01	-	-	-	-	-	-
GB	RichardLuce	minister	1979-05-06	1981-09-13	-	-	-	-	-	-
GB	RichardLuce	minister	1981-09-30	1982-04-05	-	-	-	-	-	-
GB	RichardLuce	minister	1983-06-11	1985-09-02	-	-	-	-	-	-
GB	RichardLuce	minister	1985-09-02	1990-07-23	-	-	-	-	-	-
GB	RichardLuce	minister	2000-10-01	2006-10-11	-	-	-	-	-	-
GB	ChrisPhilp	minister	2019-09-10	2020-02-13	-	-	-	-	-	-
GB	ChrisPhilp	minister	2019-12-18	2020-02-13	-	-	-	-	-	-
GB	ChrisPhilp	minister	2020-02-13	-	-	-	-	-	-	-
GB	ShaileshVara	minister	2010-05-12	2012-09-06	-	-	-	-	-	-
GB	ShaileshVara	minister	2013-10-07	2016-07-18	-	-	-	-	-	-
GB	ShaileshVara	minister	2015-07-09	2016-07-18	-	-	-	-	-	-
GB	ShaileshVara	minister	2018-01-09	2018-07-23	-	-	-	-	-	-
GB	ShaileshVara	minister	2018-07-23	2018-11-15	-	-	-	-	-	-
GB	JohnDavies	minister	2008-10-05	2010-05-06	-	-	-	-	-	-
GB	CarolineSpelman	minister	2010-05-12	2012-09-06	-	-	-	-	-	-
GB	CarolineSpelman	minister	2015-05-21	2019-11-06	-	-	-	-	-	-
