Country	PersonID	Role	From	To	Gov.	Ministry	Name-xx	Name-en	Comment
GB	GeorgeYoung	minister	1995-07-05	1997-05-04	PoGB	-	-	-	-
GB	GeorgeYoung	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	GeorgeYoung	minister	2012-10-19	2014-07-15	PoGB	-	-	-	-
GB	GeorgeYoung	minister	2016-07-25	2019-08-29	PoGB	-	-	-	-
GB	GeorgeYoung	minister	2017-01-03	2019-08-29	PoGB	-	-	-	-
GB	MatthewWarman	minister	2019-07-26	-	PoGB	-	-	-	-
GB	WilliamHague	minister	1993-05-27	1994-07-20	PoGB	-	-	-	-
GB	WilliamHague	minister	1994-07-20	1995-07-05	PoGB	-	-	-	-
GB	WilliamHague	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	WilliamHague	minister	2010-05-12	2014-07-15	PoGB	-	-	-	-
GB	WilliamHague	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	JamesSassoon	minister	2010-10-13	2013-01-01	PoGB	-	-	-	-
GB	AlanHowarth	minister	1987-06-18	1988-07-25	PoGB	-	-	-	-
GB	AlanHowarth	minister	1988-07-27	1989-07-24	PoGB	-	-	-	-
GB	AlanHowarth	minister	1989-07-24	1992-11-28	PoGB	-	-	-	-
GB	AlanHowarth	minister	1997-05-06	1998-07-28	PoGB	-	-	-	-
GB	AlanHowarth	minister	1998-07-28	2001-06-07	PoGB	-	-	-	-
GB	JoyceQuin	minister	1997-05-06	1998-07-28	PoGB	-	-	-	-
GB	JoyceQuin	minister	1998-07-28	1999-07-29	PoGB	-	-	-	-
GB	JoyceQuin	minister	1999-07-29	2001-06-07	PoGB	-	-	-	-
GB	AngelaEagle	minister	1997-05-06	1998-07-29	PoGB	-	-	-	-
GB	AngelaEagle	minister	1998-07-28	2001-06-07	PoGB	-	-	-	-
GB	AngelaEagle	minister	2001-06-11	2002-05-28	PoGB	-	-	-	-
GB	AngelaEagle	minister	2007-06-29	2009-06-09	PoGB	-	-	-	-
GB	AngelaEagle	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	PhilipHunt	minister	1998-01-01	2003-03-17	PoGB	-	-	-	-
GB	PhilipHunt	minister	2005-05-10	2007-01-04	PoGB	-	-	-	-
GB	PhilipHunt	minister	2007-01-05	2007-06-28	PoGB	-	-	-	-
GB	PhilipHunt	minister	2007-07-02	2008-10-05	PoGB	-	-	-	-
GB	PhilipHunt	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	RichardBenyon	minister	2010-05-17	2013-10-07	PoGB	-	-	-	-
GB	SusanKramer	minister	2013-10-07	2015-05-07	PoGB	-	-	-	-
GB	GeraldGrimstone	minister	2020-03-18	-	PoGB	-	-	-	-
GB	JustineGreening	minister	2010-05-13	2011-10-14	PoGB	-	-	-	-
GB	JustineGreening	minister	2011-10-14	2012-09-06	PoGB	-	-	-	-
GB	JustineGreening	minister	2012-09-06	2016-07-14	PoGB	-	-	-	-
GB	JustineGreening	minister	2016-07-14	2018-01-08	PoGB	-	-	-	-
GB	DavidGauke	minister	2010-05-13	2014-07-15	PoGB	-	-	-	-
GB	DavidGauke	minister	2014-07-15	2016-07-14	PoGB	-	-	-	-
GB	DavidGauke	minister	2016-07-14	2017-06-11	PoGB	-	-	-	-
GB	DavidGauke	minister	2017-06-11	2018-01-08	PoGB	-	-	-	-
GB	DavidGauke	minister	2018-01-08	2019-07-24	PoGB	-	-	-	-
GB	JohnTaylor2	minister	2011-09-16	2012-09-06	PoGB	-	-	-	-
GB	JohnTaylor2	minister	2012-09-06	2014-08-06	PoGB	-	-	-	-
GB	JohnTaylor2	minister	2014-08-06	2019-07-26	PoGB	-	-	-	-
GB	JonathanMarland	minister	2010-05-24	2012-09-06	PoGB	-	-	-	-
GB	JonathanMarland	minister	2012-09-06	2013-01-09	PoGB	-	-	-	-
GB	RonaFairhead	minister	2017-09-28	2019-05-07	PoGB	-	-	-	-
GB	FionaMactaggart	minister	2003-06-13	2006-05-05	PoGB	-	-	-	-
GB	HilaryArmstrong2	minister	1997-05-06	2001-06-08	PoGB	-	-	-	-
GB	HilaryArmstrong2	minister	2001-06-08	2006-05-05	PoGB	-	-	-	-
GB	HilaryArmstrong2	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	NadineDorries	minister	2019-07-27	2020-05-06	PoGB	-	-	-	-
GB	NadineDorries	minister	2020-05-06	-	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2001-06-14	2002-05-28	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2007-06-29	2009-06-05	PoGB	-	-	-	-
GB	JamesFitzpatrick	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	RobertStunell	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	IanLucas	minister	2008-10-05	2009-06-09	PoGB	-	-	-	-
GB	IanLucas	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	TheresaVilliers	minister	2010-05-14	2012-09-06	PoGB	-	-	-	-
GB	TheresaVilliers	minister	2012-09-06	2016-07-14	PoGB	-	-	-	-
GB	TheresaVilliers	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	DianaBarran	minister	2018-11-22	2019-07-26	PoGB	-	-	-	-
GB	DianaBarran	minister	2019-07-26	-	PoGB	-	-	-	-
GB	JonathanEvans	minister	1994-10-27	1995-05-02	PoGB	-	-	-	-
GB	JonathanEvans	minister	1995-11-29	1996-06-02	PoGB	-	-	-	-
GB	JonathanEvans	minister	1996-06-02	1997-05-01	PoGB	-	-	-	-
GB	YvetteCooper	minister	1999-10-11	2002-05-28	PoGB	-	-	-	-
GB	YvetteCooper	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	YvetteCooper	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	YvetteCooper	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	YvetteCooper	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	YvetteCooper	minister	2007-06-28	2008-01-24	PoGB	-	-	-	-
GB	YvetteCooper	minister	2008-01-24	2009-06-05	PoGB	-	-	-	-
GB	YvetteCooper	minister	2009-06-06	2010-05-06	PoGB	-	-	-	-
GB	StuartAndrew	minister	2017-06-15	2018-07-19	PoGB	-	-	-	-
GB	StuartAndrew	minister	2018-01-09	2018-07-19	PoGB	-	-	-	-
GB	StuartAndrew	minister	2018-07-19	2019-07-28	PoGB	-	-	-	-
GB	StuartAndrew	minister	2019-07-28	2020-02-13	PoGB	-	-	-	-
GB	StuartAndrew	minister	2020-02-13	-	PoGB	-	-	-	-
GB	IvorRichard	minister	1997-05-02	1998-07-28	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1966-04-06	1967-01-07	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1967-01-07	1969-10-13	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1969-10-13	1970-06-19	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1974-03-05	1976-09-09	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1976-04-08	1979-05-04	PoGB	-	-	-	-
GB	ShirleyWilliams	minister	1976-09-10	1979-05-04	PoGB	-	-	-	-
GB	JamesHeappey	minister	2019-12-16	-	PoGB	-	-	-	-
GB	GregoryKnight	minister	1989-07-28	1990-07-25	PoGB	-	-	-	-
GB	GregoryKnight	minister	1990-11-28	1993-05-27	PoGB	-	-	-	-
GB	GregoryKnight	minister	1993-06-07	1996-07-22	PoGB	-	-	-	-
GB	GregoryKnight	minister	1996-07-05	1997-05-01	PoGB	-	-	-	-
GB	GregoryKnight	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	ChristopherPincher	minister	2016-07-17	2017-06-15	PoGB	-	-	-	-
GB	ChristopherPincher	minister	2017-06-15	2017-11-05	PoGB	-	-	-	-
GB	ChristopherPincher	minister	2018-01-09	2019-07-25	PoGB	-	-	-	-
GB	ChristopherPincher	minister	2019-07-25	2020-02-13	PoGB	-	-	-	-
GB	ChristopherPincher	minister	2020-02-13	-	PoGB	-	-	-	-
GB	EdwardVaizey	minister	2010-05-21	2010-12-21	PoGB	-	-	-	-
GB	EdwardVaizey	minister	2010-05-22	2014-07-15	PoGB	-	-	-	-
GB	EdwardVaizey	minister	2014-07-15	2016-07-15	PoGB	-	-	-	-
GB	CarolineDinenage	minister	2015-05-08	2016-07-17	PoGB	-	-	-	-
GB	CarolineDinenage	minister	2016-07-17	2017-06-14	PoGB	-	-	-	-
GB	CarolineDinenage	minister	2017-06-14	2018-01-09	PoGB	-	-	-	-
GB	CarolineDinenage	minister	2018-01-09	2020-02-13	PoGB	-	-	-	-
GB	CarolineDinenage	minister	2020-02-13	-	PoGB	-	-	-	-
GB	GeoffreyRobinson	minister	1997-05-03	1998-12-20	PoGB	-	-	-	-
GB	DavidClark	minister	1997-05-03	1998-07-01	PoGB	-	-	-	-
GB	DavidBlunkett	minister	1997-05-01	2001-06-08	PoGB	-	-	-	-
GB	DavidBlunkett	minister	2001-06-08	2004-12-15	PoGB	-	-	-	-
GB	DavidBlunkett	minister	2005-05-06	2005-11-02	PoGB	-	-	-	-
GB	BarryGardiner	minister	2004-04-02	2005-05-10	PoGB	-	-	-	-
GB	BarryGardiner	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	BarryGardiner	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	BarryGardiner	minister	2007-06-28	2008-09-15	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2001-06-11	2003-06-13	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2003-06-13	2004-04-01	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2004-04-01	2005-05-06	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2005-05-06	2006-05-05	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2006-05-05	2008-10-03	PoGB	-	-	-	-
GB	DesmondBrowne	minister	2007-06-28	2008-10-03	PoGB	-	-	-	-
GB	MargaretThroup	minister	2019-09-19	-	PoGB	-	-	-	-
GB	ElizabethSymons	minister	2001-06-08	2003-06-13	PoGB	-	-	-	-
GB	ElizabethSymons	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	PatriciaHollis	minister	2001-06-12	2005-05-10	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2013-10-07	2016-07-15	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2016-07-15	2017-06-12	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2017-06-12	2018-01-09	PoGB	-	-	-	-
GB	RobertGoodwill	minister	2019-03-05	2019-07-25	PoGB	-	-	-	-
GB	KennethBaker	minister	1972-04-07	1974-03-04	PoGB	-	-	-	-
GB	KennethBaker	minister	1981-01-05	1983-06-12	PoGB	-	-	-	-
GB	KennethBaker	minister	1983-06-13	1984-09-10	PoGB	-	-	-	-
GB	KennethBaker	minister	1984-09-11	1985-09-01	PoGB	-	-	-	-
GB	KennethBaker	minister	1985-09-02	1986-05-20	PoGB	-	-	-	-
GB	KennethBaker	minister	1986-05-21	1989-07-23	PoGB	-	-	-	-
GB	KennethBaker	minister	1989-07-24	1990-11-28	PoGB	-	-	-	-
GB	KennethBaker	minister	1990-11-28	1992-04-09	PoGB	-	-	-	-
GB	WilliamClappison	minister	1995-07-06	1997-05-01	PoGB	-	-	-	-
GB	NeilDavidson	minister	2006-05-05	2010-05-06	PoGB	-	-	-	-
GB	MariaMiller	minister	2010-05-17	2012-09-06	PoGB	-	-	-	-
GB	MariaMiller	minister	2012-09-06	2014-04-09	PoGB	-	-	-	-
GB	MariaMiller	minister	2012-10-15	2014-04-09	PoGB	-	-	-	-
GB	OliverDowden	minister	2018-01-09	2019-07-24	PoGB	-	-	-	-
GB	OliverDowden	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	OliverDowden	minister	2020-02-13	-	PoGB	-	-	-	-
GB	FrancisMaude	minister	1985-10-07	1987-06-15	PoGB	-	-	-	-
GB	FrancisMaude	minister	1987-06-13	1989-07-26	PoGB	-	-	-	-
GB	FrancisMaude	minister	1989-07-24	1990-07-14	PoGB	-	-	-	-
GB	FrancisMaude	minister	1990-07-14	1992-04-13	PoGB	-	-	-	-
GB	FrancisMaude	minister	2010-05-12	2015-03-30	PoGB	-	-	-	-
GB	FrancisMaude	minister	2015-05-11	2016-03-11	PoGB	-	-	-	-
GB	KarenBradley	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	KarenBradley	minister	2013-10-07	2014-02-08	PoGB	-	-	-	-
GB	KarenBradley	minister	2014-02-08	2016-07-14	PoGB	-	-	-	-
GB	KarenBradley	minister	2016-07-14	2017-07-03	PoGB	-	-	-	-
GB	KarenBradley	minister	2017-07-03	2018-01-08	PoGB	-	-	-	-
GB	KarenBradley	minister	2018-01-08	2019-07-24	PoGB	-	-	-	-
GB	JamesMurphy	minister	2002-05-29	2003-06-13	PoGB	-	-	-	-
GB	JamesMurphy	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	JamesMurphy	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	JamesMurphy	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	JamesMurphy	minister	2007-06-28	2008-10-03	PoGB	-	-	-	-
GB	JamesMurphy	minister	2008-10-03	2010-05-06	PoGB	-	-	-	-
GB	EstherMcVey	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	EstherMcVey	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	EstherMcVey	minister	2014-07-15	2015-03-30	PoGB	-	-	-	-
GB	EstherMcVey	minister	2017-11-02	2018-01-08	PoGB	-	-	-	-
GB	EstherMcVey	minister	2018-01-08	2018-11-15	PoGB	-	-	-	-
GB	EstherMcVey	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	RosalindAltmann	minister	2015-05-11	2016-07-15	PoGB	-	-	-	-
GB	KevinBrennan	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	KevinBrennan	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	KevinBrennan	minister	2007-06-29	2008-10-05	PoGB	-	-	-	-
GB	KevinBrennan	minister	2008-10-05	2009-06-09	PoGB	-	-	-	-
GB	KevinBrennan	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2001-06-11	2002-05-29	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2002-05-30	2003-06-13	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2003-06-13	2004-09-09	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2004-09-09	2005-05-10	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	DouglasAlexander	minister	2007-06-28	2010-05-06	PoGB	-	-	-	-
GB	PeterBottomley	minister	1984-09-11	1986-01-23	PoGB	-	-	-	-
GB	PeterBottomley	minister	1986-01-23	1989-07-24	PoGB	-	-	-	-
GB	PeterBottomley	minister	1989-07-04	1990-07-28	PoGB	-	-	-	-
GB	NicolaBlackwood	minister	2016-07-17	2017-05-03	PoGB	-	-	-	-
GB	NicolaBlackwood	minister	2019-01-14	2020-02-13	PoGB	-	-	-	-
GB	IvonMooreBrabazon	minister	1986-09-10	1989-07-23	PoGB	-	-	-	-
GB	IvonMooreBrabazon	minister	1989-07-24	1990-07-24	PoGB	-	-	-	-
GB	IvonMooreBrabazon	minister	1990-07-23	1992-04-14	PoGB	-	-	-	-
GB	NicolasGibb	minister	2010-05-13	2012-09-06	PoGB	-	-	-	-
GB	NicolasGibb	minister	2014-07-15	-	PoGB	-	-	-	-
GB	NigelHuddleston	minister	2019-07-29	-	PoGB	-	-	-	-
GB	NigelHuddleston	minister	2020-02-13	-	PoGB	-	-	-	-
GB	ThomasJopling	minister	1971-11-08	1973-10-30	PoGB	-	-	-	-
GB	ThomasJopling	minister	1973-10-30	1974-03-04	PoGB	-	-	-	-
GB	ThomasJopling	minister	1979-05-05	1983-06-10	PoGB	-	-	-	-
GB	ThomasJopling	minister	1983-06-11	1987-06-12	PoGB	-	-	-	-
GB	ChristopherSmith	minister	1997-05-03	1997-07-22	PoGB	-	-	-	-
GB	ChristopherSmith	minister	1997-07-22	2001-06-08	PoGB	-	-	-	-
GB	RichardKeen	minister	2015-06-11	2020-09-16	PoGB	-	-	-	-
GB	RichardKeen	minister	2016-04-01	2016-07-18	PoGB	-	-	-	-
GB	RichardKeen	minister	2016-07-18	2020-09-16	PoGB	-	-	-	-
GB	AlokSharma	minister	2016-07-17	2017-06-13	PoGB	-	-	-	-
GB	AlokSharma	minister	2017-06-13	2018-01-09	PoGB	-	-	-	-
GB	AlokSharma	minister	2018-01-09	2019-07-24	PoGB	-	-	-	-
GB	AlokSharma	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	AlokSharma	minister	2020-02-13	2021-01-08	PoGB	-	-	-	-
GB	AlokSharma	minister	2021-01-08	-	PoGB	-	-	-	-
GB	KevanJones	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	GeorgeRobertson	minister	1997-05-03	1999-10-11	PoGB	-	-	-	-
GB	JamesMackay	minister	1987-10-28	1997-05-03	PoGB	-	-	-	-
GB	JohnCunningham	minister	1976-09-10	1979-05-04	PoGB	-	-	-	-
GB	JohnCunningham	minister	1997-05-03	1998-07-27	PoGB	-	-	-	-
GB	JohnCunningham	minister	1998-07-27	1999-10-11	PoGB	-	-	-	-
GB	KerryMcCarthy	minister	2009-06-10	2010-05-06	PoGB	-	-	-	-
GB	RebeccaHarris	minister	2017-06-15	2018-01-09	PoGB	-	-	-	-
GB	RebeccaHarris	minister	2018-01-09	-	PoGB	-	-	-	-
GB	GeraldKaufman	minister	1974-03-08	1975-06-12	PoGB	-	-	-	-
GB	GeraldKaufman	minister	1975-06-12	1975-12-04	PoGB	-	-	-	-
GB	GeraldKaufman	minister	1975-12-04	1979-05-04	PoGB	-	-	-	-
GB	ChristopherMalthouse	minister	2018-01-09	2018-07-09	PoGB	-	-	-	-
GB	ChristopherMalthouse	minister	2018-07-09	2019-07-25	PoGB	-	-	-	-
GB	ChristopherMalthouse	minister	2019-07-25	-	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2015-05-08	2016-07-15	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2016-07-15	2017-11-09	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2017-11-09	2019-05-01	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2018-04-30	2019-07-24	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2019-05-01	2019-07-24	PoGB	-	-	-	-
GB	PenelopeMordaunt	minister	2020-02-13	-	PoGB	-	-	-	-
GB	KrisHopkins	minister	2013-10-07	2015-05-13	PoGB	-	-	-	-
GB	KrisHopkins	minister	2015-05-13	2016-07-17	PoGB	-	-	-	-
GB	KrisHopkins	minister	2016-07-17	2017-05-03	PoGB	-	-	-	-
GB	PaulMaynard	minister	2016-07-17	2018-01-09	PoGB	-	-	-	-
GB	PaulMaynard	minister	2018-01-09	2019-05-09	PoGB	-	-	-	-
GB	PaulMaynard	minister	2019-05-09	2019-07-26	PoGB	-	-	-	-
GB	PaulMaynard	minister	2019-07-26	2020-02-13	PoGB	-	-	-	-
GB	KennethClarke	minister	1972-01-01	1974-01-01	PoGB	-	-	-	-
GB	KennethClarke	minister	1974-01-01	1974-03-01	PoGB	-	-	-	-
GB	KennethClarke	minister	1979-05-07	1981-01-05	PoGB	-	-	-	-
GB	KennethClarke	minister	1981-05-01	1982-03-05	PoGB	-	-	-	-
GB	KennethClarke	minister	1982-03-05	1985-09-01	PoGB	-	-	-	-
GB	KennethClarke	minister	1985-09-02	1987-06-12	PoGB	-	-	-	-
GB	KennethClarke	minister	1987-06-13	1988-07-24	PoGB	-	-	-	-
GB	KennethClarke	minister	1988-07-25	1990-11-01	PoGB	-	-	-	-
GB	KennethClarke	minister	1990-11-02	1992-04-09	PoGB	-	-	-	-
GB	KennethClarke	minister	1992-04-10	1993-05-26	PoGB	-	-	-	-
GB	KennethClarke	minister	1993-05-27	1997-05-01	PoGB	-	-	-	-
GB	KennethClarke	minister	2010-05-12	2012-09-06	PoGB	-	-	-	-
GB	KennethClarke	minister	2012-09-06	2014-07-14	PoGB	-	-	-	-
GB	MichaelGove	minister	2010-05-12	2014-07-15	PoGB	-	-	-	-
GB	MichaelGove	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	MichaelGove	minister	2015-05-08	2016-07-14	PoGB	-	-	-	-
GB	MichaelGove	minister	2017-06-11	2019-07-24	PoGB	-	-	-	-
GB	MichaelGove	minister	2019-07-24	2020-02-13	PoGB	-	-	-	-
GB	MichaelGove	minister	2020-02-13	-	PoGB	-	-	-	-
GB	MichaelFallon	minister	1988-07-26	1990-05-10	PoGB	-	-	-	-
GB	MichaelFallon	minister	1990-05-10	1990-07-22	PoGB	-	-	-	-
GB	MichaelFallon	minister	1990-07-24	1992-04-14	PoGB	-	-	-	-
GB	MichaelFallon	minister	2012-09-06	2013-03-28	PoGB	-	-	-	-
GB	MichaelFallon	minister	2013-03-28	2014-07-15	PoGB	-	-	-	-
GB	MichaelFallon	minister	2014-01-16	2014-07-15	PoGB	-	-	-	-
GB	MichaelFallon	minister	2014-07-15	2017-11-01	PoGB	-	-	-	-
GB	JoyceAnelay	minister	2010-05-13	2014-08-06	PoGB	-	-	-	-
GB	JoyceAnelay	minister	2014-08-06	2017-06-13	PoGB	-	-	-	-
GB	JoyceAnelay	minister	2016-03-11	2016-04-04	PoGB	-	-	-	-
GB	JoyceAnelay	minister	2016-07-17	2016-10-14	PoGB	-	-	-	-
GB	JoyceAnelay	minister	2017-06-12	2017-10-27	PoGB	-	-	-	-
GB	CarolineNokes	minister	2016-07-17	2017-06-14	PoGB	-	-	-	-
GB	CarolineNokes	minister	2017-06-14	2018-01-08	PoGB	-	-	-	-
GB	CarolineNokes	minister	2018-01-08	2019-07-24	PoGB	-	-	-	-
GB	AlanCampbell	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	AlanCampbell	minister	2006-05-05	2008-10-05	PoGB	-	-	-	-
GB	AlanCampbell	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	MatthewHancock	minister	2012-09-06	2013-10-07	PoGB	-	-	-	-
GB	MatthewHancock	minister	2013-10-07	2014-07-15	PoGB	-	-	-	-
GB	MatthewHancock	minister	2014-07-15	2015-05-08	PoGB	-	-	-	-
GB	MatthewHancock	minister	2015-05-08	2016-07-14	PoGB	-	-	-	-
GB	MatthewHancock	minister	2016-07-15	2017-07-03	PoGB	-	-	-	-
GB	MatthewHancock	minister	2017-07-03	2018-01-08	PoGB	-	-	-	-
GB	MatthewHancock	minister	2018-01-08	2018-07-09	PoGB	-	-	-	-
GB	MatthewHancock	minister	2018-07-09	-	PoGB	-	-	-	-
GB	BarbaraKeeley	minister	2008-10-05	2009-06-09	PoGB	-	-	-	-
GB	BarbaraKeeley	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	JohnPrescott	minister	1997-05-02	2001-06-07	PoGB	-	-	-	-
GB	JohnPrescott	minister	2001-06-08	2002-05-28	PoGB	-	-	-	-
GB	JohnPrescott	minister	2002-05-29	2006-05-05	PoGB	-	-	-	-
GB	JohnPrescott	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	GutoBebb	minister	2016-03-19	2018-01-09	PoGB	-	-	-	-
GB	GutoBebb	minister	2018-01-09	2018-07-16	PoGB	-	-	-	-
GB	MargaretHodge	minister	1998-07-28	2001-06-10	PoGB	-	-	-	-
GB	MargaretHodge	minister	2001-06-11	2003-06-13	PoGB	-	-	-	-
GB	MargaretHodge	minister	2003-06-13	2005-05-10	PoGB	-	-	-	-
GB	MargaretHodge	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	MargaretHodge	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	MargaretHodge	minister	2007-06-29	2008-10-05	PoGB	-	-	-	-
GB	MargaretHodge	minister	2009-09-22	2010-05-06	PoGB	-	-	-	-
GB	JohnWakeham	minister	1979-05-16	1981-01-09	PoGB	-	-	-	-
GB	JohnWakeham	minister	1981-01-09	1981-09-15	PoGB	-	-	-	-
GB	JohnWakeham	minister	1981-09-15	1982-04-06	PoGB	-	-	-	-
GB	JohnWakeham	minister	1982-04-06	1983-06-13	PoGB	-	-	-	-
GB	JohnWakeham	minister	1983-06-11	1987-06-12	PoGB	-	-	-	-
GB	JohnWakeham	minister	1987-06-13	1988-01-09	PoGB	-	-	-	-
GB	JohnWakeham	minister	1988-01-10	1989-07-23	PoGB	-	-	-	-
GB	JohnWakeham	minister	1989-07-24	1992-04-09	PoGB	-	-	-	-
GB	JohnWakeham	minister	1992-04-10	1994-07-19	PoGB	-	-	-	-
GB	PeterTruscott	minister	2006-11-10	2007-06-28	PoGB	-	-	-	-
GB	PeterSnape	minister	1975-01-01	1977-01-01	PoGB	-	-	-	-
GB	PeterSnape	minister	1977-01-01	1979-01-01	PoGB	-	-	-	-
GB	DavidWolfson	minister	2020-12-22	-	PoGB	-	-	-	-
GB	MarkTami	minister	2007-07-02	2010-05-06	PoGB	-	-	-	-
GB	MariaCaulfield	minister	2019-12-17	-	PoGB	-	-	-	-
GB	AnthonyYoung	minister	2008-10-05	2010-05-06	PoGB	-	-	-	-
GB	AnthonyYoung	minister	2009-06-09	2010-05-06	PoGB	-	-	-	-
GB	MichaelTomlinsonMynors	minister	2020-02-13	-	PoGB	-	-	-	-
GB	JamesBridges	minister	2015-05-14	2016-07-17	PoGB	-	-	-	-
GB	JamesBridges	minister	2016-07-17	2017-06-14	PoGB	-	-	-	-
GB	RobertHughes	minister	1974-03-11	1975-07-22	PoGB	-	-	-	-
GB	AlexanderNorman	minister	2016-07-18	2017-06-14	PoGB	-	-	-	-
GB	AlexanderNorman	minister	2017-06-14	2018-11-09	PoGB	-	-	-	-
GB	AlexanderNorman	minister	2018-11-12	2019-05-23	PoGB	-	-	-	-
GB	AlexanderNorman	minister	2019-05-23	2019-07-24	PoGB	-	-	-	-
GB	VirginiaBottomley	minister	1988-07-25	1989-10-28	PoGB	-	-	-	-
GB	VirginiaBottomley	minister	1989-10-28	1992-04-14	PoGB	-	-	-	-
GB	VirginiaBottomley	minister	1992-04-10	1995-07-04	PoGB	-	-	-	-
GB	VirginiaBottomley	minister	1995-07-05	1997-05-01	PoGB	-	-	-	-
GB	EdwardDavey	minister	2010-05-17	2012-02-03	PoGB	-	-	-	-
GB	EdwardDavey	minister	2012-02-03	2015-05-08	PoGB	-	-	-	-
GB	AndrewBurnham	minister	2005-05-10	2006-05-05	PoGB	-	-	-	-
GB	AndrewBurnham	minister	2006-05-05	2007-06-28	PoGB	-	-	-	-
GB	AndrewBurnham	minister	2007-06-28	2008-01-24	PoGB	-	-	-	-
GB	AndrewBurnham	minister	2008-01-25	2009-06-05	PoGB	-	-	-	-
